Barangay_key,RMSE_local_prophet,MAE_local_prophet,RMSE_local_arima,MAE_local_arima,RMSE_disagg_test,MAE_disagg_test,sMAPE_local_prophet_test,sMAPE_local_arima_test,sMAPE_disagg_test,sMAPE_best_local_test,delta_disagg_minus_local,best_local_model,Chosen,decision_reason,status,err_prophet,err_arima,run_id
barangay 16 b,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 17 b,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 18 b,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 19 b,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 2 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 20 b,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 21 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 22 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 23 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 24 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 25 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 26 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 27 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 28 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 29 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 3 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 30 c,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 31 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 32 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 33 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 34 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 35 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 36 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 37 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 38 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 39 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 4 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 40 d,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 5 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 6 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 7 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 8 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
barangay 9 a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
bato,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
bayabas,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
biao escuela,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
biao guianga,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
biao joaquin,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
binugao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
bucana,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
buda,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
buhangin,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
bunawan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
cabantian,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
cadalian,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
calinan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
callawa,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
camansi,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
carmen,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
catalunan grande,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
catalunan pequeno,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
catigan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
cawayan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
centro,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
colosas,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
communal,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
crossing bayabas,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
dacudao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
dalag,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
dalagdag,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
daliao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
daliaon plantation,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
datu salumay,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
dominga,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
dumoy,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
eden,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
fatima,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
gatungan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
gov paciano bangoy,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
gov vicente duterte,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
gumalang,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
gumitan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
ilang,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
inayangan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
indangan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
kap tomas monteverde sr,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
kilate,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lacson,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lamanan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lampianao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
langub,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lapu lapu,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
leon garcia sr,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lizada,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
los amigos,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lubogan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
lumiad,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
ma a,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mabuhay,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
magsaysay,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
magtuod,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mahayag,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
malabog,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
malagos,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
malamba,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
manambulan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mandug,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
manuel guianga,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mapula,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
marapangi,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
marilog,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
matina aplaya,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
matina biao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
matina crossing,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
matina pangi,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
megkawayan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mintal,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mudiang,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
mulig,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
new carmen,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
new valencia,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
pampanga,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
panacan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
panalum,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
pandaitan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
pangyan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
paquibato,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
paradise embak,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
rafael castillo,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
riverside,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
salapawan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
salaysay,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
saloy,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
san antonio,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
san isidro,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
santo nino,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
sasa,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
sibulan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
sirawan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
sirib,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
suawan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
subasta,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
sumimao,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tacunan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tagakpan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tagluno,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tagurano,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
talandang,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
talomo,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
talomo river,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tamayong,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tambobong,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tamugan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tapak,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tawan tawan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tibuloy,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tibungco,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tigatto,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
toril,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tugbok,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
tungakalan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
ubalde,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
ula,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
vicente hizon sr,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
waan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
wangan,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
wilfredo aquino,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
wines,,,,,,,,,,,,,disagg,local_models_disabled,disabled,,,621b4307-28a6-486e-9716-02435373d348
